0.520248,0.392940,3.845912
0.221228,0.128536,0.453555
0.520248,0.128536,0.132854
0.086822,0.534714,0.052394
0.312149,0.338123,0.488432
0.176635,0.042795,0.102456
0.000000,0.054612,0.298108
0.312149,0.083938,0.289265
0.221228,0.188834,0.530178
0.086822,0.338123,3.485026
0.000000,0.406644,0.493717
